codigo,nombre,precio,iva,deposito,codigo_barras,stock_min,stock
2000258,EPOGEN 10000UI X 1 AMP ( ERITROPOYETINA),0.0,5,QUIROFANO(4),7795373099753,0.0,0.0
2000259,ERGOLASCA N.F. X 10 COMP,0.0,5,URGENCIAS(2),7840199076669,0.0,0.0
2000259,ERGOLASCA N.F. X 10 COMP,0.0,5,INTERNADO(3),7840199076669,0.0,0.0
2000259,ERGOLASCA N.F. X 10 COMP,0.0,5,QUIROFANO(4),7840199076669,0.0,0.0
200026,ANESTESIOLOGO,0.0,10,URGENCIAS(2),200026,0.0,0.0
200026,ANESTESIOLOGO,0.0,10,INTERNADO(3),200026,0.0,0.0
200026,ANESTESIOLOGO,0.0,10,QUIROFANO(4),200026,0.0,0.0
200026,ANESTESIOLOGO,0.0,10,ADMINISTRACION,200026,0.0,0.0
200026,ANESTESIOLOGO,0.0,10,CARRO DE PARO,200026,0.0,0.0
2000260,ESOMEP 20MG X 30 CAPS,0.0,5,URGENCIAS(2),7840199100548,0.0,0.0
2000260,ESOMEP 20MG X 30 CAPS,0.0,5,INTERNADO(3),7840199100548,0.0,0.0
2000260,ESOMEP 20MG X 30 CAPS,0.0,5,QUIROFANO(4),7840199100548,0.0,0.0
2000261,ESOMEP 40MG X 1 AMP,0.0,5,URGENCIAS(2),7840199087863,0.0,0.0
2000261,ESOMEP 40MG X 1 AMP,0.0,5,INTERNADO(3),7840199087863,0.0,0.0
2000261,ESOMEP 40MG X 1 AMP,0.0,5,QUIROFANO(4),7840199087863,0.0,0.0
3000000,AEROCAMARA ADULTO PA05 (SILFAB),0.0,10,URGENCIAS(2),7798028882618,0.0,0.0
3000000,AEROCAMARA ADULTO PA05 (SILFAB),0.0,10,INTERNADO(3),7798028882618,0.0,0.0
3000000,AEROCAMARA ADULTO PA05 (SILFAB),0.0,10,QUIROFANO(4),7798028882618,0.0,0.0
3000001,"AEROCAMARA ""AEROSPACER"" BIVAL. ADULTO",0.0,10,URGENCIAS(2),7840213259481,0.0,0.0
3000001,"AEROCAMARA ""AEROSPACER"" BIVAL. ADULTO",0.0,10,INTERNADO(3),7840213259481,0.0,0.0
3000001,"AEROCAMARA ""AEROSPACER"" BIVAL. ADULTO",0.0,10,QUIROFANO(4),7840213259481,0.0,0.0
3000002,"AEROCAMARA ""AEROSPACER"" BIVAL. INFANTIL",0.0,10,URGENCIAS(2),7840213262443,0.0,0.0
3000002,"AEROCAMARA ""AEROSPACER"" BIVAL. INFANTIL",0.0,10,INTERNADO(3),7840213262443,0.0,0.0
3000002,"AEROCAMARA ""AEROSPACER"" BIVAL. INFANTIL",0.0,10,QUIROFANO(4),7840213262443,0.0,0.0
3000003,AEROCAMARA AEROFACIDOSE LACTANTE,0.0,10,URGENCIAS(2),7800007484024,0.0,0.0
3000003,AEROCAMARA AEROFACIDOSE LACTANTE,0.0,10,INTERNADO(3),7800007484024,0.0,0.0
3000003,AEROCAMARA AEROFACIDOSE LACTANTE,0.0,10,QUIROFANO(4),7800007484024,0.0,0.0
3000004,AEROCAMARA MULTIVALVULA LACTANTE,0.0,10,URGENCIAS(2),6970701960184,0.0,0.0
3000004,AEROCAMARA MULTIVALVULA LACTANTE,0.0,10,INTERNADO(3),6970701960184,0.0,0.0
3000004,AEROCAMARA MULTIVALVULA LACTANTE,0.0,10,QUIROFANO(4),6970701960184,0.0,0.0
2000003,ACECNOU 3G.ORAL SOBRE,0.0,5,URGENCIAS(2),8436024610987,0.0,0.0
2000003,ACECNOU 3G.ORAL SOBRE,0.0,5,INTERNADO(3),8436024610987,0.0,0.0
2000003,ACECNOU 3G.ORAL SOBRE,0.0,5,QUIROFANO(4),8436024610987,0.0,0.0
2000004,CEPROX 1GR IV X 1 AMP (CEFTRIAXONA),65000.0,5,URGENCIAS(2),7841134000152,0.0,1.0
2000004,CEPROX 1GR IV X 1 AMP (CEFTRIAXONA),65000.0,5,INTERNADO(3),7841134000152,0.0,0.0
2000004,CEPROX 1GR IV X 1 AMP (CEFTRIAXONA),65000.0,5,QUIROFANO(4),7841134000152,0.0,0.0
2000005,ACEMUK 600 X 10 COMP EFERV,0.0,5,URGENCIAS(2),7795380043466,0.0,0.0
2000005,ACEMUK 600 X 10 COMP EFERV,0.0,5,INTERNADO(3),7795380043466,0.0,0.0
2000005,ACEMUK 600 X 10 COMP EFERV,0.0,5,QUIROFANO(4),7795380043466,0.0,0.0
2000006,ACEMUK GRANULADO FCO X 100ML,0.0,5,URGENCIAS(2),7795380043480,0.0,0.0
2000006,ACEMUK GRANULADO FCO X 100ML,0.0,5,INTERNADO(3),7795380043480,0.0,0.0
2000006,ACEMUK GRANULADO FCO X 100ML,0.0,5,QUIROFANO(4),7795380043480,0.0,0.0
2000007,ACETAMOL C/ CODEINA X 10 COMP,0.0,5,URGENCIAS(2),7840036007658,0.0,0.0
2000007,ACETAMOL C/ CODEINA X 10 COMP,0.0,5,INTERNADO(3),7840036007658,0.0,0.0
2000007,ACETAMOL C/ CODEINA X 10 COMP,0.0,5,QUIROFANO(4),7840036007658,0.0,0.0
2000008,ACID 500MG X 14 COMP,0.0,5,URGENCIAS(2),7840653004719,0.0,0.0
2000008,ACID 500MG X 14 COMP,0.0,5,INTERNADO(3),7840653004719,0.0,0.0
2000008,ACID 500MG X 14 COMP,0.0,5,QUIROFANO(4),7840653004719,0.0,0.0
2000009,ACIFOL 5 MG GOTAS 10 ML,0.0,5,URGENCIAS(2),7795327060167,0.0,0.0
2000009,ACIFOL 5 MG GOTAS 10 ML,0.0,5,INTERNADO(3),7795327060167,0.0,0.0
2000009,ACIFOL 5 MG GOTAS 10 ML,0.0,5,QUIROFANO(4),7795327060167,0.0,0.0
2000010,ACIFOL 5 X 30 COMP. ACIDO FOLICO 5MG,0.0,5,URGENCIAS(2),7795327060082,0.0,0.0
2000010,ACIFOL 5 X 30 COMP. ACIDO FOLICO 5MG,0.0,5,INTERNADO(3),7795327060082,0.0,0.0
2000010,ACIFOL 5 X 30 COMP. ACIDO FOLICO 5MG,0.0,5,QUIROFANO(4),7795327060082,0.0,0.0
2000011,ACIFUSIN 2 % CREMA X 15 GR,0.0,5,URGENCIAS(2),7793742002137,0.0,0.0
2000011,ACIFUSIN 2 % CREMA X 15 GR,0.0,5,INTERNADO(3),7793742002137,0.0,0.0
2000011,ACIFUSIN 2 % CREMA X 15 GR,0.0,5,QUIROFANO(4),7793742002137,0.0,0.0
89000003,DESCARTABLES AL 5%,0.0,5,URGENCIAS(2),89000003,0.0,0.0
89000003,DESCARTABLES AL 5%,0.0,5,INTERNADO(3),89000003,0.0,0.0
89000003,DESCARTABLES AL 5%,0.0,5,QUIROFANO(4),89000003,0.0,0.0
89000003,DESCARTABLES AL 5%,0.0,5,ADMINISTRACION,89000003,0.0,0.0
89000003,DESCARTABLES AL 5%,0.0,5,CARRO DE PARO,89000003,0.0,0.0
89000004,DESCARTABLES AL 10%,0.0,10,ADMINISTRACION,89000004,0.0,0.0
89000005,REEMBOLSO,0.0,0,URGENCIAS(2),89000005,0.0,0.0
89000005,REEMBOLSO,0.0,0,INTERNADO(3),89000005,0.0,0.0
89000005,REEMBOLSO,0.0,0,QUIROFANO(4),89000005,0.0,0.0
89000005,REEMBOLSO,0.0,0,ADMINISTRACION,89000005,0.0,0.0
89000005,REEMBOLSO,0.0,0,CARRO DE PARO,89000005,0.0,0.0
89000006,ALQUILER DE ESPACIO COMERCIAL,5000000.0,10,URGENCIAS(2),89000006,0.0,0.0
89000006,ALQUILER DE ESPACIO COMERCIAL,5000000.0,10,INTERNADO(3),89000006,0.0,0.0
89000006,ALQUILER DE ESPACIO COMERCIAL,5000000.0,10,QUIROFANO(4),89000006,0.0,0.0
89000006,ALQUILER DE ESPACIO COMERCIAL,5000000.0,10,ADMINISTRACION,89000006,0.0,0.0
89000006,ALQUILER DE ESPACIO COMERCIAL,5000000.0,10,CARRO DE PARO,89000006,0.0,0.0
89000007,AUSPICIOS,0.0,10,URGENCIAS(2),89000007,0.0,0.0
89000007,AUSPICIOS,0.0,10,INTERNADO(3),89000007,0.0,0.0
89000007,AUSPICIOS,0.0,10,QUIROFANO(4),89000007,0.0,0.0
89000007,AUSPICIOS,0.0,10,ADMINISTRACION,89000007,0.0,0.0
89000007,AUSPICIOS,0.0,10,CARRO DE PARO,89000007,0.0,0.0
89000008,ALQUILER DE FARMACIA,0.0,10,URGENCIAS(2),89000008,0.0,0.0
89000008,ALQUILER DE FARMACIA,0.0,10,INTERNADO(3),89000008,0.0,0.0
89000008,ALQUILER DE FARMACIA,0.0,10,QUIROFANO(4),89000008,0.0,0.0
89000008,ALQUILER DE FARMACIA,0.0,10,ADMINISTRACION,89000008,0.0,0.0
89000008,ALQUILER DE FARMACIA,0.0,10,CARRO DE PARO,89000008,0.0,0.0
89000009,INTERCONSULTA CON ESPECIALISTA,0.0,10,INTERNADO(3),89000009,0.0,0.0
89000009,INTERCONSULTA CON ESPECIALISTA,0.0,10,QUIROFANO(4),89000009,0.0,0.0
89000009,INTERCONSULTA CON ESPECIALISTA,0.0,10,ADMINISTRACION,89000009,0.0,0.0
89000009,INTERCONSULTA CON ESPECIALISTA,0.0,10,CARRO DE PARO,89000009,0.0,0.0
89000010,HON. ENFERMERIA POR URGENCIA,0.0,10,INTERNADO(3),89000010,0.0,0.0
89000010,HON. ENFERMERIA POR URGENCIA,0.0,10,QUIROFANO(4),89000010,0.0,0.0
89000010,HON. ENFERMERIA POR URGENCIA,0.0,10,ADMINISTRACION,89000010,0.0,0.0
89000010,HON. ENFERMERIA POR URGENCIA,0.0,10,CARRO DE PARO,89000010,0.0,0.0
89000011,SERVICIO DE SEDACION,0.0,10,URGENCIAS(2),89000011,0.0,0.0
89000011,SERVICIO DE SEDACION,0.0,10,INTERNADO(3),89000011,0.0,0.0
89000011,SERVICIO DE SEDACION,0.0,10,QUIROFANO(4),89000011,0.0,0.0
89000011,SERVICIO DE SEDACION,0.0,10,ADMINISTRACION,89000011,0.0,0.0
89000011,SERVICIO DE SEDACION,0.0,10,CARRO DE PARO,89000011,0.0,0.0
90000000,GASTOS HONORARIO MEDICO,0.0,10,ADMINISTRACION,90000000,0.0,0.0
90000001,CONSULTA POR URGENCIA,200000.0,10,INTERNADO(3),90000001,0.0,0.0
90000001,CONSULTA POR URGENCIA,200000.0,10,QUIROFANO(4),90000001,0.0,0.0
90000001,CONSULTA POR URGENCIA,200000.0,10,ADMINISTRACION,90000001,0.0,0.0
90000001,CONSULTA POR URGENCIA,200000.0,10,CARRO DE PARO,90000001,0.0,0.0
91000000,PUBLICIDAD Y PROPAGANDA,0.0,10,ADMINISTRACION,91000000,0.0,0.0
91000001,SABANA HOSPITALARIA 50X70CM,180000.0,10,URGENCIAS(2),91000001,0.0,0.0
91000001,SABANA HOSPITALARIA 50X70CM,180000.0,10,INTERNADO(3),91000001,0.0,0.0
91000001,SABANA HOSPITALARIA 50X70CM,180000.0,10,QUIROFANO(4),91000001,0.0,0.0
91000001,SABANA HOSPITALARIA 50X70CM,180000.0,10,ADMINISTRACION,91000001,0.0,18.0
91000001,SABANA HOSPITALARIA 50X70CM,180000.0,10,CARRO DE PARO,91000001,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,FARMACIA INTERNA(1),2000859,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,URGENCIAS(2),2000859,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,INTERNADO(3),2000859,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,QUIROFANO(4),2000859,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,ADMINISTRACION,2000859,0.0,0.0
2000859,FLEMOXIN 100 JBE FCO X 100ML,94900.0,5,CARRO DE PARO,2000859,0.0,0.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,FARMACIA INTERNA(1),2000860,0.0,2.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,URGENCIAS(2),2000860,0.0,1.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,INTERNADO(3),2000860,0.0,0.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,QUIROFANO(4),2000860,0.0,0.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,ADMINISTRACION,2000860,0.0,0.0
2000860,FLEET ENEMA ADULTO FCO X 133ML,39500.0,5,CARRO DE PARO,2000860,0.0,0.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,FARMACIA INTERNA(1),2000861,0.0,0.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,URGENCIAS(2),2000861,0.0,3.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,INTERNADO(3),2000861,0.0,0.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,QUIROFANO(4),2000861,0.0,0.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,ADMINISTRACION,2000861,0.0,0.0
2000861,Z-CAL 1000 SOLUCION GOTAS ORALES,26000.0,5,CARRO DE PARO,2000861,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,FARMACIA INTERNA(1),2000862,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,URGENCIAS(2),2000862,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,INTERNADO(3),2000862,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,QUIROFANO(4),2000862,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,ADMINISTRACION,2000862,0.0,0.0
2000862,Z-CAL 1000 SOLUCION ORAL 120ML,36000.0,5,CARRO DE PARO,2000862,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,FARMACIA INTERNA(1),2000863,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,URGENCIAS(2),2000863,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,INTERNADO(3),2000863,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,QUIROFANO(4),2000863,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,ADMINISTRACION,2000863,0.0,0.0
2000863,NOCAND MICONAZOL 2% CREMA,32120.0,5,CARRO DE PARO,2000863,0.0,0.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,FARMACIA INTERNA(1),2000864,0.0,1.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,URGENCIAS(2),2000864,0.0,16.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,INTERNADO(3),2000864,0.0,0.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,QUIROFANO(4),2000864,0.0,0.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,ADMINISTRACION,2000864,0.0,0.0
2000864,SOL.FISIOLOGICO 9% 250ML (FUSA),13000.0,5,CARRO DE PARO,2000864,0.0,0.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,FARMACIA INTERNA(1),2000865,0.0,0.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,URGENCIAS(2),2000865,0.0,8.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,INTERNADO(3),2000865,0.0,0.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,QUIROFANO(4),2000865,0.0,0.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,ADMINISTRACION,2000865,0.0,0.0
2000865,CEFACROL 1000 (CEFTRIAXONA 1G),76950.0,5,CARRO DE PARO,2000865,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,FARMACIA INTERNA(1),2000866,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,URGENCIAS(2),2000866,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,INTERNADO(3),2000866,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,QUIROFANO(4),2000866,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,ADMINISTRACION,2000866,0.0,0.0
2000866,FERROCAL 500 COMPRIMIDOS,45000.0,5,CARRO DE PARO,2000866,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,FARMACIA INTERNA(1),2000867,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,URGENCIAS(2),2000867,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,INTERNADO(3),2000867,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,QUIROFANO(4),2000867,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,ADMINISTRACION,2000867,0.0,0.0
2000867,GASTRICET 20 MG (OMEPRAZOL),32000.0,5,CARRO DE PARO,2000867,0.0,0.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,FARMACIA INTERNA(1),2000868,0.0,12.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,URGENCIAS(2),2000868,0.0,6.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,INTERNADO(3),2000868,0.0,0.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,QUIROFANO(4),2000868,0.0,0.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,ADMINISTRACION,2000868,0.0,0.0
2000868,ACID 200MG X 100ML (CIPROFLOXACINA),78000.0,5,CARRO DE PARO,2000868,0.0,0.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,FARMACIA INTERNA(1),2000869,0.0,2.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,URGENCIAS(2),2000869,0.0,0.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,INTERNADO(3),2000869,0.0,0.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,QUIROFANO(4),2000869,0.0,0.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,ADMINISTRACION,2000869,0.0,0.0
2000869,XATOMICIN FORTE CAJA X 16 CAP,29820.0,5,CARRO DE PARO,2000869,0.0,0.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,FARMACIA INTERNA(1),2000870,0.0,1.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,URGENCIAS(2),2000870,0.0,24.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,INTERNADO(3),2000870,0.0,0.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,QUIROFANO(4),2000870,0.0,0.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,ADMINISTRACION,2000870,0.0,0.0
2000870,SOL.FISIOLOGICO 9% 100ML (EUROQUIMICA),11000.0,5,CARRO DE PARO,2000870,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,FARMACIA INTERNA(1),2000871,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,URGENCIAS(2),2000871,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,INTERNADO(3),2000871,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,QUIROFANO(4),2000871,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,ADMINISTRACION,2000871,0.0,0.0
2000871,DOLOGENAL (KETOROLAC TROMETAMINA) 60MG,34500.0,5,CARRO DE PARO,2000871,0.0,0.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,FARMACIA INTERNA(1),2000872,0.0,9.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,URGENCIAS(2),2000872,0.0,71.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,INTERNADO(3),2000872,0.0,0.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,QUIROFANO(4),2000872,0.0,0.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,ADMINISTRACION,2000872,0.0,0.0
2000872,SOL.FISIOLOGICO 9% 500ML (FUSA),24700.0,5,CARRO DE PARO,2000872,0.0,0.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,FARMACIA INTERNA(1),2000873,0.0,9.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,URGENCIAS(2),2000873,0.0,23.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,INTERNADO(3),2000873,0.0,0.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,QUIROFANO(4),2000873,0.0,0.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,ADMINISTRACION,2000873,0.0,0.0
2000873,SOL.GLUCOSA 5% 1000ML (FUSA),37200.0,5,CARRO DE PARO,2000873,0.0,0.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,FARMACIA INTERNA(1),2000874,0.0,39.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,URGENCIAS(2),2000874,0.0,16.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,INTERNADO(3),2000874,0.0,0.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,QUIROFANO(4),2000874,0.0,0.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,ADMINISTRACION,2000874,0.0,0.0
2000874,SOL.FISIOLOGICO 9% 1000ML (FUSA),30511.0,5,CARRO DE PARO,2000874,0.0,3.0
93000041,REPARACION Y MANTENIMIENTO DE EQUIPOS INFORMATICOS,0.0,10,URGENCIAS(2),93000041,0.0,0.0
93000041,REPARACION Y MANTENIMIENTO DE EQUIPOS INFORMATICOS,0.0,10,INTERNADO(3),93000041,0.0,0.0
93000041,REPARACION Y MANTENIMIENTO DE EQUIPOS INFORMATICOS,0.0,10,QUIROFANO(4),93000041,0.0,0.0
93000041,REPARACION Y MANTENIMIENTO DE EQUIPOS INFORMATICOS,0.0,10,ADMINISTRACION,93000041,0.0,0.0
93000041,REPARACION Y MANTENIMIENTO DE EQUIPOS INFORMATICOS,0.0,10,CARRO DE PARO,93000041,0.0,0.0
93000042,PASAJE Y HOSPEDAJE,1707200.0,10,URGENCIAS(2),93000042,0.0,0.0
93000042,PASAJE Y HOSPEDAJE,1707200.0,10,INTERNADO(3),93000042,0.0,0.0
93000042,PASAJE Y HOSPEDAJE,1707200.0,10,QUIROFANO(4),93000042,0.0,0.0
93000042,PASAJE Y HOSPEDAJE,1707200.0,10,ADMINISTRACION,93000042,0.0,4.0
93000042,PASAJE Y HOSPEDAJE,1707200.0,10,CARRO DE PARO,93000042,0.0,0.0
93000043,REPARACION Y MANT. DEL LOCAL,80000.0,10,URGENCIAS(2),93000043,0.0,0.0
93000043,REPARACION Y MANT. DEL LOCAL,80000.0,10,INTERNADO(3),93000043,0.0,0.0
93000043,REPARACION Y MANT. DEL LOCAL,80000.0,10,QUIROFANO(4),93000043,0.0,0.0
93000043,REPARACION Y MANT. DEL LOCAL,80000.0,10,ADMINISTRACION,93000043,0.0,31.0
93000043,REPARACION Y MANT. DEL LOCAL,80000.0,10,CARRO DE PARO,93000043,0.0,0.0
93000044,GASTOS BANCARIOS,0.0,10,URGENCIAS(2),93000044,0.0,0.0
93000044,GASTOS BANCARIOS,0.0,10,INTERNADO(3),93000044,0.0,0.0
93000044,GASTOS BANCARIOS,0.0,10,QUIROFANO(4),93000044,0.0,0.0
93000044,GASTOS BANCARIOS,0.0,10,ADMINISTRACION,93000044,0.0,0.0
93000044,GASTOS BANCARIOS,0.0,10,CARRO DE PARO,93000044,0.0,0.0
93000045,SABANILLA PRECORTADA 50X50 CM,0.0,10,URGENCIAS(2),93000045,0.0,0.0
93000045,SABANILLA PRECORTADA 50X50 CM,0.0,10,INTERNADO(3),93000045,0.0,0.0
93000045,SABANILLA PRECORTADA 50X50 CM,0.0,10,QUIROFANO(4),93000045,0.0,0.0
93000045,SABANILLA PRECORTADA 50X50 CM,0.0,10,ADMINISTRACION,93000045,0.0,0.0
93000045,SABANILLA PRECORTADA 50X50 CM,0.0,10,CARRO DE PARO,93000045,0.0,0.0
93000046,REPARACION Y MANTENIMIENTO GENERADOR,0.0,10,QUIROFANO(4),93000046,0.0,0.0
93000046,REPARACION Y MANTENIMIENTO GENERADOR,0.0,10,ADMINISTRACION,93000046,0.0,0.0
93000046,REPARACION Y MANTENIMIENTO GENERADOR,0.0,10,CARRO DE PARO,93000046,0.0,0.0
93000047,REPARACION Y MANTENIMIENTO DE RODADOS,0.0,10,URGENCIAS(2),93000047,0.0,0.0
93000047,REPARACION Y MANTENIMIENTO DE RODADOS,0.0,10,INTERNADO(3),93000047,0.0,0.0
93000047,REPARACION Y MANTENIMIENTO DE RODADOS,0.0,10,QUIROFANO(4),93000047,0.0,0.0
93000047,REPARACION Y MANTENIMIENTO DE RODADOS,0.0,10,ADMINISTRACION,93000047,0.0,0.0
93000047,REPARACION Y MANTENIMIENTO DE RODADOS,0.0,10,CARRO DE PARO,93000047,0.0,0.0
93000048,GASTOS SOCIALES 10%,0.0,10,URGENCIAS(2),93000048,0.0,0.0
93000048,GASTOS SOCIALES 10%,0.0,10,INTERNADO(3),93000048,0.0,0.0
93000048,GASTOS SOCIALES 10%,0.0,10,QUIROFANO(4),93000048,0.0,0.0
93000048,GASTOS SOCIALES 10%,0.0,10,ADMINISTRACION,93000048,0.0,0.0
93000048,GASTOS SOCIALES 10%,0.0,10,CARRO DE PARO,93000048,0.0,0.0
93000049,DONACIONES,500000.0,0,URGENCIAS(2),93000049,0.0,0.0
93000049,DONACIONES,500000.0,0,INTERNADO(3),93000049,0.0,0.0
93000049,DONACIONES,500000.0,0,QUIROFANO(4),93000049,0.0,0.0
93000049,DONACIONES,500000.0,0,ADMINISTRACION,93000049,0.0,2.0
93000049,DONACIONES,500000.0,0,CARRO DE PARO,93000049,0.0,0.0
93000050,PROVEEDOR,0.0,0,URGENCIAS(2),93000050,0.0,0.0
93000050,PROVEEDOR,0.0,0,INTERNADO(3),93000050,0.0,0.0
93000050,PROVEEDOR,0.0,0,QUIROFANO(4),93000050,0.0,0.0
93000050,PROVEEDOR,0.0,0,ADMINISTRACION,93000050,0.0,0.0
93000050,PROVEEDOR,0.0,0,CARRO DE PARO,93000050,0.0,0.0
93000051,PAGO DE LIQUIDACION DE TRAMITES,0.0,0,URGENCIAS(2),93000051,0.0,0.0
93000051,PAGO DE LIQUIDACION DE TRAMITES,0.0,0,INTERNADO(3),93000051,0.0,0.0
93000051,PAGO DE LIQUIDACION DE TRAMITES,0.0,0,QUIROFANO(4),93000051,0.0,0.0
93000051,PAGO DE LIQUIDACION DE TRAMITES,0.0,0,ADMINISTRACION,93000051,0.0,0.0
93000051,PAGO DE LIQUIDACION DE TRAMITES,0.0,0,CARRO DE PARO,93000051,0.0,0.0
3000505,ALMOHADILLA DE PUESTA A TIERRA ADULTO,35000.0,10,FARMACIA INTERNA(1),3000505,0.0,0.0
